DIV,WD,County,State,Station Name,DWR Abbrev,USGS Station ID,Data Source,Status,POR Start,POR End,UTM X,UTM Y,Location Accuracy,More Information,Location,Latitude,Longitude
4,59,GUNNISON,CO,"TAYLOR RIVER BELOW TAYLOR PARK RESERVOIR, CO.",TAYBERCO,9109000,USGS,Active,1938,2018,360297.1,4297846.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1133&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09109000,"(38.818327, -106.609198)",38.818327,-106.609198
4,59,GUNNISON,CO,"TAYLOR RIVER AT ALMONT, CO.",TAYALMCO,9110000,USGS,Active,1910,2018,339452.6,4281155.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1134&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09110000,"(38.664437, -106.845317)",38.664437,-106.845317
4,59,GUNNISON,CO,"EAST RIVER NEAR CRESTED BUTTE, CO.",,9110500,USGS,Historic,1939,1951,334308.5,4303466.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=701&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09110500,"(38.864437, -106.909764)",38.864437,-106.909764
4,59,GUNNISON,CO,"COAL CREEK NEAR CRESTED BUTTE, CO.",,9111000,USGS,Historic,1941,1946,321610,4302847.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1536&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09111000,"(38.856382, -107.055881)",38.856382,-107.055881
4,59,GUNNISON,CO,"SLATE RIVER NEAR CRESTED BUTTE, CO",SLATBUCO,9111500,USGS,Historic,1940,2006,329138.9,4304162.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=816&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09111500,"(38.869715, -106.969489)",38.869715,-106.969489
4,59,GUNNISON,CO,"CEMENT CREEK NEAR CRESTED BUTTE, CO",,9112000,USGS,Historic,1910,1951,339159.5,4298925.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=702&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09112000,"(38.824437, -106.852817)",38.824437,-106.852817
4,59,GUNNISON,CO,"EAST RIVER BELOW CEMENT CREEK NR CRESTED BUTTE, CO",EASCEMCO,9112200,USGS,Active,1963,2018,337500.4,4294487.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=922&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09112200,"(38.78416, -106.870874)",38.78416,-106.870874
4,59,GUNNISON,CO,"EAST RIVER AT ALMONT, CO",EASALMCO,9112500,USGS,Active,1910,2018,339210.9,4281160.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1537&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09112500,"(38.664437, -106.848095)",38.664437,-106.848095
4,59,GUNNISON,CO,"OHIO CREEK NEAR BALDWIN, CO.",,9113500,USGS,Historic,1940,1981,326226.1,4285627.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=819&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09113500,"(38.702216, -106.998379)",38.702216,-106.998379
4,59,GUNNISON,CO,"OHIO CREEK NEAR GUNNISON, CO.",,9114000,USGS,Historic,1944,1950,331122.2,4271427.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=923&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09114000,"(38.575269, -106.938655)",38.575269,-106.938655
4,59,GUNNISON,CO,"GUNNISON RIVER NEAR GUNNISON, CO.",GUNGUNCO,9114500,USGS,Active,1910,2018,330075.7,4267748.6,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=924&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09114500,"(38.541936, -106.949766)",38.541936,-106.949766
4,28,SAGUACHE,CO,"TOMICHI CREEK AT SARGENTS, CO",TOMSARCO,9115500,USGS,Active,1916,2018,375767.3,4250603.6,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=703&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09115500,"(38.395028, -106.422625)",38.395028,-106.422625
4,28,SAGUACHE,CO,"TOMICHI CREEK NEAR DOYLEVILLE, CO.",,9116000,USGS,Historic,1944,1950,368408.3,4252659.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=925&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09116000,"(38.412495, -106.507253)",38.412495,-106.507253
4,28,GUNNISON,CO,"TOMICHI CREEK AT PARLIN, CO.",,9117000,USGS,Historic,1944,1970,349472.6,4262395.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=561&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09117000,"(38.497214, -106.726147)",38.497214,-106.726147
4,28,GUNNISON,CO,"QUARTZ CREEK NEAR OHIO CITY, CO.",QUACITCO,9118000,USGS,Historic,1937,1970,357421,4269188.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=704&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09118000,"(38.559715, -106.636422)",38.559715,-106.636422
4,28,SAGUACHE,CO,"COCHETOPA CREEK BELOW ROCK CREEK NEAR PARLIN, CO",CHETOPCO,9118450,USGS,Active,1981,2018,344991.6,4244720,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=705&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09118450,"(38.337222, -106.773611)",38.337222,-106.773611
4,28,SAGUACHE,CO,"COCHETOPA CREEK NEAR PARLIN, CO.",CHETPACO,9118500,USGS,Historic,1940,1948,345850,4251671.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=562&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09118500,"(38.399992, -106.765315)",38.399992,-106.765315
4,28,GUNNISON,CO,"TOMICHI CREEK AT GUNNISON, CO",TOMGUNCO,9119000,USGS,Active,1937,2018,330794.6,4265421.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=563&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09119000,"(38.521111, -106.940958)",38.521111,-106.940958
4,59,GUNNISON,CO,"GUNNISON RIVER AT IOLA, CO.",GUNIOLCO,9120500,USGS,Historic,1938,1951,317795.7,4261418.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1538&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09120500,"(38.482492, -107.088938)",38.482492,-107.088938
4,62,HINSDALE,CO,"CEBOLLA CREEK NEAR LAKE CITY, CO.",CEBLAKCO,9121500,USGS,Historic,1946,1954,309537.2,4205937.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=564&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09121500,"(37.981108, -107.168663)",37.981108,-107.168663
4,62,GUNNISON,CO,"CEBOLLA CREEK NEAR POWDERHORN, CO.",CEBPOWCO,9121800,USGS,Historic,1960,1963,318516.9,4233088.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1323&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09121800,"(38.227495, -107.073383)",38.227495,-107.073383
4,62,GUNNISON,CO,"CEBOLLA CREEK AT POWDERHORN, CO.",CEBAPOCO,9122000,USGS,Historic,1937,1955,315080,4240260.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1539&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09122000,"(38.291383, -107.114496)",38.291383,-107.114496
4,59,GUNNISON,CO,"SOAP CREEK NEAR SAPINERO, CO",SOASAPCO,9122500,USGS,Historic,1955,1966,297423,4270606.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=926&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09122500,"(38.560833, -107.325)",38.560833,-107.325
4,62,GUNNISON,CO,"SOAP CREEK AT SAPINERO, CO.",SOAASACO,9123000,USGS,Historic,1910,1952,299455.4,4261022.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=565&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09123000,"(38.474992, -107.298944)",38.474992,-107.298944
4,62,HINSDALE,CO,"LAKE FORK BELOW MILL GULCH NEAR LAKE CITY, CO.",LAKMILCO,9123400,USGS,Historic,1981,1986,290341.9,4198109.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=927&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09123400,"(37.906386, -107.384779)",37.906386,-107.384779
4,62,HINSDALE,CO,"LAKE FORK AT LAKE CITY, CO",,9123500,USGS,Historic,1918,1937,296836.6,4210438.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1441&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09123500,"(38.018889, -107.314444)",38.018889,-107.314444
4,62,HINSDALE,CO,"HENSON CREEK AT LAKE CITY, CO.",,9124000,USGS,Historic,1917,1937,295004.9,4210576.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=566&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09124000,"(38.019719, -107.335334)",38.019719,-107.335334
4,62,GUNNISON,CO,"LAKE FORK AT GATEVIEW, CO.",LAKFORCO,9124500,USGS,Active,1937,2018,304992.8,4241330.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1324&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09124500,"(38.298883, -107.230056)",38.298883,-107.230056
4,62,GUNNISON,CO,"GUNNISON RIVER BELOW BLUE MESA DAM, CO.",,9124700,USGS,Historic,1963,1968,295101.2,4258602.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=928&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09124700,"(38.452214, -107.348112)",38.452214,-107.348112
4,59,GUNNISON,CO,"CURECANTI CREEK NEAR SAPINERO, CO.",,9125000,USGS,Historic,1945,1972,289362.3,4262699.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=567&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09125000,"(38.487767, -107.415057)",38.487767,-107.415057
4,62,GUNNISON,CO,"CIMARRON RIVER NEAR CIMARRON, CO",CIMCIMCO,9126000,USGS,Active,1954,2018,277227,4237528.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=706&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09126000,"(38.258194, -107.546111)",38.258194,-107.546111
4,62,MONTROSE,CO,"CIMARRON RIVER AT CIMARRON, CO.",,9126500,USGS,Historic,1902,1967,277078.8,4257848,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1540&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09126500,"(38.441099, -107.554225)",38.441099,-107.554225
4,62,MONTROSE,CO,"CIMARRON RIVER BLW SQUAW CREEK AT CIMARRON, CO",CIMSQWCO,9127000,USGS,Active,1942,2018,277009.8,4258499.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=707&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09127000,"(38.446944, -107.555222)",38.446944,-107.555222
4,40,MONTROSE,CO,"CRYSTAL CREEK NEAR MAHER, CO.",,9127500,USGS,Historic,1945,1969,281608.6,4270033.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=929&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09127500,"(38.551933, -107.506169)",38.551933,-107.506169
4,62,MONTROSE,CO,"GUNNISON RIVER BELOW GUNNISON TUNNEL, CO",GUNBEPCO,9128000,USGS,Active,1910,2018,269091.9,4267854.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1541&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09128000,"(38.529153, -107.648947)",38.529153,-107.648947
4,40,DELTA,CO,"SMITH FORK NEAR CRAWFORD, CO.",SMICRACO,9128500,USGS,Historic,1935,1994,282093.8,4289550.6,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=568&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09128500,"(38.727768, -107.506723)",38.727768,-107.506723
4,40,DELTA,CO,"SMITH FORK AT CRAWFORD, CO.",,9129000,USGS,Historic,1954,1960,276002.3,4287806.6,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=569&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09129000,"(38.710544, -107.576169)",38.710544,-107.576169
4,40,DELTA,CO,"IRON CREEK NEAR CRAWFORD, CO.",,9129500,USGS,Historic,1947,1952,273613.7,4284572.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=708&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09129500,"(38.680821, -107.602558)",38.680821,-107.602558
4,40,DELTA,CO,"SMITH FORK NEAR LAZEAR, CO.",SMILAZCO,9129600,USGS,Historic,1976,2018,264341.6,4287798.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1326&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09129600,"(38.707444, -107.710139)",38.707444,-107.710139
4,40,GUNNISON,CO,"CLEAR FORK NEAR RAGGED MOUNTAIN, CO.",,9129800,USGS,Historic,1965,1973,289893.5,4335495.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1442&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09129800,"(39.143318, -107.431165)",39.143318,-107.431165
4,40,GUNNISON,CO,"EAST MUDDY CREEK NEAR BARDINE, CO.",,9130500,USGS,Historic,1934,1953,295809.5,4320901.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=709&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09130500,"(39.013322, -107.358385)",39.013322,-107.358385
4,40,DELTA,CO,"WEST MUDDY CREEK NEAR SOMERSET, CO.",,9131200,USGS,Historic,1961,1973,283318.7,4329719.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=930&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09131200,"(39.089708, -107.505333)",39.089708,-107.505333
4,40,GUNNISON,CO,"MUDDY CREEK AT BARDINE, CO.",,9131500,USGS,Historic,1949,1955,295622.6,4312761.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1443&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09131500,"(38.93999, -107.358108)",38.93999,-107.358108
4,40,GUNNISON,CO,"RUBY ANTHRACITE CREEK NEAR FLORESTA, CO.",,9132000,USGS,Historic,1938,1958,312250.4,4303804.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=820&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09132000,"(38.863048, -107.163939)",38.863048,-107.163939
4,40,GUNNISON,CO,"ANTHRACITE CREEK NEAR SOMERSET, CO.",,9132050,USGS,Historic,1977,1981,302980.9,4314116.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1327&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09132050,"(38.95388, -107.273662)",38.95388,-107.273662
4,40,GUNNISON,CO,"NORTH FORK GUNNISON RIVER NEAR SOMERSET, CO.",NFGSOMCO,9132500,USGS,Active,1933,2018,288983.1,4311362.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1328&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09132500,"(38.925823, -107.434221)",38.925823,-107.434221
4,40,DELTA,CO,"MAIN HUBBARD CREEK NEAR PAONIA, CO.",,9132700,USGS,Historic,1960,1968,272472.7,4326384.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1232&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09132700,"(39.056928, -107.629502)",39.056928,-107.629502
4,40,DELTA,CO,"MIDDLE HUBBARD CREEK NEAR PAONIA, CO.",,9132800,USGS,Historic,1960,1968,273193.9,4325530.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1444&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09132800,"(39.049428, -107.620891)",39.049428,-107.620891
4,40,DELTA,CO,"WEST HUBBARD CREEK NEAR PAONIA, CO.",,9132900,USGS,Historic,1960,1973,273764.1,4323601.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1542&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09132900,"(39.032207, -107.613668)",39.032207,-107.613668
4,40,DELTA,CO,"HUBBARD CREEK NEAR BOWIE, CO.",,9132920,USGS,Historic,1968,1974,277867.3,4324873.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=573&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09132920,"(39.044708, -107.566723)",39.044708,-107.566723
4,40,DELTA,CO,"NORTH FORK GUNNISON RIVER NEAR PAONIA, CO.",NFGPAOCO,9133000,USGS,Historic,1922,1932,277676.8,4308710.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=710&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09133000,"(38.899154, -107.563668)",38.899154,-107.563668
4,40,DELTA,CO,"MINNESOTA CREEK NEAR PAONIA, CO.",MINNPACO,9134000,USGS,Active,1936,2014,282743.8,4305329.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1136&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09134000,"(38.869989, -107.504223)",38.869989,-107.504223
4,40,DELTA,CO,"MINNESOTA CREEK AT PAONIA, CO.",MINAPACO,9134050,USGS,Historic,1976,1979,275405.6,4305997.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=821&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09134050,"(38.874154, -107.588946)",38.874154,-107.588946
4,40,DELTA,CO,"COTTONWOOD CREEK NEAR HOTCHKISS, CO.",COTHOTCO,9134200,USGS,Historic,1976,1979,266651.3,4298690.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1329&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09134200,"(38.806097, -107.687281)",38.806097,-107.687281
4,40,DELTA,CO,"LEROUX CREEK NEAR CEDAREDGE, CO.",LERCEDCO,9134500,USGS,Historic,1936,1969,257820.1,4312317.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=822&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09134500,"(38.926371, -107.793672)",38.926371,-107.793672
4,40,DELTA,CO,"COW CREEK NEAR CEDAREDGE, CO.",COWCEDCO,9134700,USGS,Historic,1960,1969,257915.5,4312283.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1233&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09134700,"(38.926093, -107.792561)",38.926093,-107.792561
4,40,DELTA,CO,"LEROUX CREEK NEAR LAZEAR, CO.",LERLAZCO,9135000,USGS,Historic,1918,1926,258340.9,4307271,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1042&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09135000,"(38.881094, -107.785894)",38.881094,-107.785894
4,40,DELTA,CO,"LEROUX CREEK AT HOTCHKISS, CO.",LERHOTCO,9135900,USGS,Historic,1976,1996,262740.5,4297911,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=574&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09135900,"(38.79804, -107.732003)",38.79804,-107.732003
4,40,DELTA,CO,"GUNNISON RIVER NEAR LAZEAR, CO.",GUNLAZCO,9136200,USGS,Historic,1962,1985,253495.8,4296526.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1330&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09136200,"(38.78304, -107.83784)",38.78304,-107.83784
4,40,DELTA,CO,"CURRANT CREEK NEAR CEDAREDGE, CO.",CURCEDCO,9136500,USGS,Historic,1948,1954,249386.7,4304092.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1543&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09136500,"(38.849983, -107.887841)",38.849983,-107.887841
4,40,DELTA,CO,"CURRANT CREEK NEAR READ, CO.",CURREACO,9137050,USGS,Historic,1976,1987,244717,4296988.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1331&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09137050,"(38.784706, -107.938954)",38.784706,-107.938954
4,40,DELTA,CO,"DIRTY GEORGE CREEK NEAR GRAND MESA, CO.",DGEGRACO,9137800,USGS,Historic,1957,1969,237559.4,4315001.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1544&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09137800,"(38.944704, -108.028125)",38.944704,-108.028125
4,40,DELTA,CO,"WARD CREEK NEAR GRAND MESA, CO.",,9139200,USGS,Historic,1957,1969,242564.5,4319158.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=575&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09139200,"(38.983592, -107.972012)",38.983592,-107.972012
4,40,DELTA,CO,"WARD CREEK NEAR CEDAREDGE, CO.",,9139500,USGS,Historic,1942,1946,241901.6,4312883.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1445&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09139500,"(38.926926, -107.977289)",38.926926,-107.977289
4,40,DELTA,CO,"KISER CREEK NEAR GRAND MESA, CO.",,9140200,USGS,Historic,1957,1969,245030.3,4319417.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1446&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09140200,"(38.986647, -107.943677)",38.986647,-107.943677
4,40,DELTA,CO,"KISER CREEK NEAR CEDAREDGE, CO.",,9140500,USGS,Historic,1942,1946,244054.2,4313090.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1137&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09140500,"(38.929426, -107.952566)",38.929426,-107.952566
4,40,DELTA,CO,"COTTONWOOD CREEK NEAR GRAND MESA, CO",,9140700,USGS,Historic,1957,1968,244422.6,4318405.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1043&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09140700,"(38.977361, -107.950306)",38.977361,-107.950306
4,40,DELTA,CO,"COTTONWOOD CREEK NEAR CEDAREDGE, CO.",,9141000,USGS,Historic,1942,1946,243983.9,4313154.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1044&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09141000,"(38.929982, -107.9534)",38.929982,-107.9534
4,40,DELTA,CO,"YOUNGS CREEK NEAR GRAND MESA, CO.",,9141200,USGS,Historic,1957,1969,247094.3,4316172,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1234&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09141200,"(38.958037, -107.918676)",38.958037,-107.918676
4,40,DELTA,CO,"YOUNGS CREEK NEAR CEDAREDGE, CO.",,9141500,USGS,Historic,1942,1946,244463.8,4312336.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=823&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09141500,"(38.922759, -107.947566)",38.922759,-107.947566
4,40,DELTA,CO,"WARD CREEK BELOW KISER CR, NEAR CEDAREDGE, CO.",,9142000,USGS,Historic,1944,1952,242289.8,4309259,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1235&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09142000,"(38.894426, -107.971456)",38.894426,-107.971456
4,40,DELTA,CO,"SURFACE CREEK NEAR CEDAREDGE, CO",SURCEDCO,9143000,USGS,Active,1939,2018,252748.3,4318955.6,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1332&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09143000,"(38.984703, -107.854508)",38.984703,-107.854508
4,40,DELTA,CO,"SURFACE CREEK AT CEDAREDGE, CO.",SURACECO,9143500,USGS,Active,1917,2018,246677,4309919.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1236&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09143500,"(38.901649, -107.921176)",38.901649,-107.921176
4,40,DELTA,CO,"SURFACE CREEK AT ECKERT, CO.",,9144000,USGS,Historic,1942,1951,242045.8,4302507.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1138&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09144000,"(38.833594, -107.971733)",38.833594,-107.971733
4,40,DELTA,CO,"TONGUE CREEK AT CORY, CO",TONCORCO,9144200,USGS,Historic,1957,1987,239829,4297486.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=824&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09144200,"(38.787761, -107.995344)",38.787761,-107.995344
4,40,DELTA,CO,"GUNNISON RIVER AT DELTA, CO.",GUNDELCO,9144250,USGS,Active,1976,2018,232483.4,4293872.6,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=576&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09144250,"(38.753039, -108.078403)",38.753039,-108.078403
4,68,OURAY,CO,"UNCOMPAHGRE RIVER BELOW OURAY, CO.",,9146000,USGS,Historic,1913,1929,265215.3,4212644.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=825&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09146000,"(38.031105, -107.67506)",38.031105,-107.67506
4,68,OURAY,CO,"UNCOMPAHGRE RIVER NEAR RIDGWAY, CO.",UNCRIDCO,9146200,USGS,Active,1958,2018,259499.3,4229781.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1334&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09146200,"(38.183879, -107.745892)",38.183879,-107.745892
4,68,OURAY,CO,"WEST FORK DALLAS CREEK NEAR RIDGWAY, CO.",,9146400,USGS,Historic,1955,1970,249899.9,4217820.6,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=826&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09146400,"(38.073603, -107.851174)",38.073603,-107.851174
4,68,OURAY,CO,"EAST FORK DALLAS CREEK NEAR RIDGWAY, CO.",,9146500,USGS,Historic,1947,1970,253256.5,4219909.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1045&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09146500,"(38.093325, -107.813673)",38.093325,-107.813673
